received_date,animal_type,kind,sex,province,shelter,latitude,longitude
2025-04-07,개,믹스견,암컷,충청북도 음성군,금왕동물병원,36.94,127.6906
2025-04-07,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,암컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-07,개,믹스견,수컷,강원특별자치도 철원군,철원군,38.1468023,127.3133
2025-04-07,개,말라뮤트,수컷,경기도 광주시,광주TNR동물병원초월,37.4290844,127.255189
2025-04-07,개,말라뮤트,암컷,경기도 광주시,광주TNR동물병원초월,37.4290844,127.255189
2025-04-07,개,믹스견,수컷,경기도 광주시,광주TNR동물병원초월,37.4290844,127.255189
2025-04-07,개,믹스견,암컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-07,개,믹스견,수컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-07,개,믹스견,암컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-07,개,믹스견,수컷,경기도 가평군,가평군유기동물보호소,37.8314,127.5098
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,수컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,암컷,경기도 안성시,안성시 동물보호센터,37.007773,127.279971
2025-04-07,개,믹스견,암컷,경기도 용인시,용인시 동물보호센터,37.2405741,127.1785572
2025-04-07,개,웰시 코기 펨브로크,수컷,경기도 시흥시,시흥동물누리보호센터,37.3798891,126.8032255
2025-04-07,개,믹스견,수컷,경기도 시흥시,시흥동물누리보호센터,37.3798891,126.8032255
2025-04-07,개,말티즈,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-07,개,믹스견,암컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-07,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-07,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-07,개,푸들,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-07,개,푸들,수컷,경기도 광명시,한국야생동물보호협회,37.4810539,126.8631275
2025-04-07,개,말티즈,암컷,광주광역시 북구,광주동물보호센터,35.1741,126.9122
2025-04-07,개,믹스견,수컷,인천광역시 서구,우리동물병원,37.545,126.676
2025-04-06,개,웰시 코기 카디건,암컷,부산광역시 서구,부산동물보호센터,35.0974999,129.0241
2025-04-06,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-06,개,셰퍼드,암컷,강원특별자치도 원주시,원주시동물보호센터,37.3420996,127.9197603
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,기타,토끼,미상,인천광역시 중구,신공항동물병원,37.4735389,126.6214081
2025-04-06,개,믹스견,수컷,경상남도 김해시,(사)동물보호관리협회,35.2310947,128.8908228
2025-04-06,개,믹스견,수컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-06,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-06,개,믹스견,수컷,전라남도 목포시,목포시유기동물보호소,34.7903335,126.3847547
2025-04-06,고양이,믹스묘,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-04-06,개,프렌치 불독,암컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-04-06,개,믹스견,암컷,충청북도 영동군,최종주동물병원,36.1747588,127.7834432
2025-04-06,개,믹스견,암컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-04-06,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-04-06,개,스탠다드 닥스훈트,수컷,서울특별시 서대문구,내품애센터,37.5790747,126.9367861
2025-04-06,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-06,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-04-06,개,믹스견,암컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-04-06,개,믹스견,암컷,강원특별자치도 강릉시,강릉시 동물사랑센터,37.7525313,128.8759523
2025-04-06,개,믹스견,수컷,경기도 남양주시,남양주시동물보호센터,37.6359398,127.2165051
2025-04-06,개,시베리안 허스키,암컷,광주광역시 북구,광주동물보호센터,35.1741,126.9122
2025-04-05,개,믹스견,수컷,부산광역시 강서구,(사)하얀비둘기,35.212,128.9805
2025-04-05,개,믹스견,암컷,경상북도 예천군,예천군유기동물보호소,36.6462999,128.4376
2025-04-05,개,믹스견,수컷,부산광역시 사하구,(사)하얀비둘기,35.1041,128.9751
2025-04-05,개,믹스견,암컷,부산광역시 서구,부산동물보호센터,35.0974999,129.0241
2025-04-05,개,믹스견,수컷,부산광역시 서구,부산동물보호센터,35.0974999,129.0241
2025-04-05,개,믹스견,수컷,대전광역시 대덕구,대전동물보호센터,36.3465766,127.4158483
2025-04-05,개,믹스견,수컷,대전광역시 동구,대전동물보호센터,36.3120051,127.4554285
2025-04-05,개,믹스견,수컷,부산광역시 강서구,(사)하얀비둘기,35.212,128.9805
2025-04-05,고양이,한국 고양이,미상,서울특별시 강동구,GD동물병원,37.53,127.1237
2025-04-05,개,믹스견,암컷,전라남도 해남군,해남유기동물보호센터,34.55269,126.52431
2025-04-05,개,믹스견,수컷,전라남도 여수시,유기동물보호소,34.7546257,127.659859
2025-04-05,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-04-05,개,진도견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,개,진도견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,개,진도견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,고양이,한국 고양이,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,고양이,한국 고양이,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-05,개,믹스견,암컷,충청북도 영동군,최종주동물병원,36.1747588,127.7834432
2025-04-05,개,믹스견,암컷,충청북도 영동군,최종주동물병원,36.1747588,127.7834432
2025-04-05,개,믹스견,수컷,충청북도 영동군,최종주동물병원,36.1747588,127.7834432
2025-04-05,개,믹스견,암컷,경기도 수원시,수원시 동물보호센터,37.2633325,127.0287472
2025-04-05,개,믹스견,수컷,울산광역시 울주군,울산유기동물보호센터,35.5222362,129.2423693
2025-04-05,개,믹스견,수컷,광주광역시 광산구,첨단우리동물병원,35.1396428,126.7938232
2025-04-05,고양이,한국 고양이,수컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-05,고양이,한국 고양이,암컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-05,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회,35.1361,129.0843999
2025-04-05,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회,35.1361,129.0843999
2025-04-05,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회,35.1361,129.0843999
2025-04-05,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회,35.1361,129.0843999
2025-04-05,고양이,믹스묘,수컷,부산광역시 남구,(사)동부동물보호협회,35.1361,129.0843999
2025-04-05,개,말티즈,암컷,서울특별시 강남구,한국동물구조관리협회,37.5177,127.0473
2025-04-05,개,말티즈,수컷,서울특별시 강남구,한국동물구조관리협회,37.5177,127.0473
2025-04-05,개,말티즈,수컷,서울특별시 강남구,한국동물구조관리협회,37.5177,127.0473
2025-04-05,개,믹스견,수컷,전라남도 신안군,신안군유기동물보호소,34.8331095,126.3522531
2025-04-05,개,믹스견,암컷,강원특별자치도 강릉시,강릉시 동물사랑센터,37.7525313,128.8759523
2025-04-05,고양이,한국 고양이,수컷,인천광역시 서구,우리동물병원,37.545,126.676
2025-04-05,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-04-05,개,믹스견,수컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-04-05,고양이,한국 고양이,암컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-04-05,개,믹스견,수컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-04-05,개,스탠다드 푸들,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-05,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-05,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-05,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터,35.8556705,129.2248811
2025-04-05,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터,35.8556705,129.2248811
2025-04-05,개,믹스견,수컷,경상북도 경주시,경주동물사랑보호센터,35.8556705,129.2248811
2025-04-05,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-05,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-05,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-05,개,믹스견,암컷,충청남도 부여군,남부여동물보호소,36.2753678,126.910107
2025-04-05,개,믹스견,암컷,강원특별자치도 춘천시,춘천시 동물보호센터,37.8810569,127.7297641
2025-04-05,개,믹스견,암컷,경기도 양평군,양평군유기동물보호소,37.4916,127.4875
2025-04-05,개,시츄,암컷,경기도 시흥시,시흥동물누리보호센터,37.3798891,126.8032255
2025-04-05,개,믹스견,수컷,경기도 성남시,펫앤쉘터동물병원,37.4201556,127.1262092
2025-04-05,개,믹스견,암컷,인천광역시 강화군,디디동물병원,37.746,126.488
2025-04-05,개,믹스견,수컷,서울특별시 강남구,한국동물구조관리협회,37.5177,127.0473
2025-04-04,개,믹스견,수컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-04-04,개,믹스견,수컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-04-04,개,믹스견,수컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-04-04,개,믹스견,암컷,강원특별자치도 양양군,양양군유기동물보호소,38.0751,128.6191
2025-04-04,개,믹스견,암컷,강원특별자치도 횡성군,횡성유기동물보호센터,37.4916,127.985
2025-04-04,개,믹스견,수컷,충청북도 괴산군,괴산증평동물보호센터,36.815,127.7866
2025-04-04,개,믹스견,수컷,충청북도 괴산군,괴산증평동물보호센터,36.815,127.7866
2025-04-04,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-04,개,웰시 코기 펨브로크,수컷,경상남도 양산시,양산시 동물보호센터,35.3349979,129.0370582
2025-04-04,개,믹스견,수컷,경상남도 김해시,(사)동물보호관리협회,35.2310947,128.8908228
2025-04-04,개,믹스견,수컷,경상남도 김해시,(사)동물보호관리협회,35.2310947,128.8908228
2025-04-04,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-04-04,개,믹스견,수컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,수컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,수컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,수컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,웰시코기,암컷,전북특별자치도 장수군,장수군 보호소,35.647,127.5212
2025-04-04,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-04,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-04,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-04,개,믹스견,암컷,충청북도 영동군,최종주동물병원,36.1747588,127.7834432
2025-04-04,고양이,한국 고양이,암컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-04,개,믹스견,수컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-04,개,믹스견,수컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-04,개,믹스견,수컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-04,기타,토끼,수컷,부산광역시 사상구,(사)하얀비둘기,35.1521,128.9911
2025-04-04,개,믹스견,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터,33.4887737,126.4987083
2025-04-04,개,믹스견,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터,33.4887737,126.4987083
2025-04-04,개,믹스견,암컷,제주특별자치도 제주특별자치도,제주 동물보호센터,33.4887737,126.4987083
2025-04-04,개,믹스견,암컷,전라남도 해남군,해남유기동물보호센터,34.55269,126.52431
2025-04-04,개,믹스견,암컷,전라남도 해남군,해남유기동물보호센터,34.55269,126.52431
2025-04-04,개,푸들,수컷,울산광역시 북구,울산유기동물보호센터,35.5826,129.3604
2025-04-04,개,믹스견,수컷,대구광역시 달서구,대구유기동물보호협회,35.8297006,128.533094
2025-04-04,고양이,한국 고양이,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-04-04,개,포메라니안,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-04-04,개,믹스견,암컷,세종특별자치시 세종특별자치시,세종유기동물보호센터,36.4799999,127.289
2025-04-04,개,믹스견,수컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-04-04,개,믹스견,수컷,경상남도 사천시,사천시 동물보호센터,35.003468,128.064562
2025-04-04,개,믹스견,수컷,경상북도 예천군,예천군유기동물보호소,36.6462999,128.4376
2025-04-04,개,믹스견,암컷,경상북도 칠곡군,칠곡유기동물보호센터,35.995,128.4017
2025-04-04,개,믹스견,수컷,경상북도 영양군,영양군유기동물보호소,36.6664,129.1127
2025-04-04,개,믹스견,수컷,경상북도 영양군,영양군유기동물보호소,36.6664,129.1127
2025-04-04,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터,35.8556705,129.2248811
2025-04-04,개,차우차우,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-04,개,믹스견,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-04,고양이,터키시 앙고라,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-04,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,암컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,수컷,전라남도 영광군,영광동물보호센터,35.2769282,126.5124504
2025-04-04,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-04,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-04,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-04,개,믹스견,수컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-04,개,믹스견,암컷,전라남도 함평군,학교임시동물보호센터,35.0656537,126.5166414
2025-04-04,개,믹스견,암컷,전라남도 강진군,강진군 유기견 보호소,34.641917,126.7669591
2025-04-04,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,진도견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,라브라도 리트리버,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,수컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,암컷,전라남도 화순군,화순군유기동물보호소,35.0643095,126.9864311
2025-04-04,개,믹스견,수컷,전라남도 구례군,구례군동물보호센터,35.2203329,127.473277
2025-04-04,개,비숑 프리제,암컷,전라남도 광양시,광양시 임시보호소,34.9406452,127.6959512
2025-04-04,개,믹스견,암컷,전북특별자치도 부안군,부안군 동물보호센터,35.7316783,126.7330195
2025-04-04,개,믹스견,수컷,전북특별자치도 완주군,완주군유기동물보호소,35.9039,127.1622
2025-04-04,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-04-04,개,믹스견,암컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-04-04,개,말티즈,수컷,충청북도 청주시,반려동물보호센터,36.6421169,127.4891742
2025-04-04,개,믹스견,수컷,강원특별자치도 정선군,정선가축병원,37.380456,128.6609485
2025-04-04,개,믹스견,수컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-04,개,믹스견,암컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-04,개,믹스견,암컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-04,개,믹스견,수컷,경기도 화성시,화성동물보호센터,37.1994653,126.8312632
2025-04-04,개,믹스견,암컷,경기도 군포시,한국야생동물보호협회,37.3615229,126.9349025
2025-04-04,기타,토끼,암컷,경기도 안산시,한국야생동물보호협회,37.3217152,126.8308604
2025-04-04,기타,토끼,암컷,경기도 안산시,한국야생동물보호협회,37.3217152,126.8308604
2025-04-04,개,믹스견,암컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-04,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-04,개,믹스견,수컷,경기도 평택시,평택시유기동물보호소,36.9924966,127.1127168
2025-04-04,개,포메라니안,수컷,경기도 광명시,한국야생동물보호협회,37.4810539,126.8631275
2025-04-04,고양이,믹스묘,수컷,인천광역시 서구,우리동물병원,37.545,126.676
2025-04-04,개,푸들,암컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-04,개,푸들,암컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-04,개,말티즈,수컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-04,개,시츄,수컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-03,개,믹스견,수컷,전라남도 장흥군,장흥군 동물보호센터,34.6811762,126.906996
2025-04-03,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터,34.6811762,126.906996
2025-04-03,개,믹스견,암컷,전라남도 장흥군,장흥군 동물보호센터,34.6811762,126.906996
2025-04-03,개,믹스견,암컷,경상남도 합천군,태민동물보호센터,35.5664445,128.1658334
2025-04-03,개,믹스견,암컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-03,개,포메라니안,암컷,인천광역시 계양구,신영재동물병원,37.5373539,126.7379078
2025-04-03,개,믹스견,암컷,부산광역시 서구,부산동물보호센터,35.0974999,129.0241
2025-04-03,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-04-03,개,믹스견,암컷,경상남도 창녕군,창녕 유기동물보호소,35.5443876,128.4921938
2025-04-03,개,믹스견,수컷,경상북도 예천군,예천군유기동물보호소,36.6462999,128.4376
2025-04-03,개,믹스견,암컷,전라남도 영암군,유기동물 삼호 보호소,34.800052,126.6970381
2025-04-03,개,요크셔 테리어,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-03,개,믹스견,암컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-03,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-03,개,믹스견,수컷,전북특별자치도 익산시,익산유기동물보호소,35.9479291,126.9578025
2025-04-03,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-03,개,믹스견,수컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-03,개,믹스견,암컷,충청남도 논산시,논산시 동물보호센터,36.1868154,127.0987538
2025-04-03,개,믹스견,수컷,충청남도 아산시,아산동물복지지원센터,36.7899498,127.0026769
2025-04-03,개,믹스견,수컷,충청북도 충주시,충주시동물보호센터,36.9907334,127.9259891
2025-04-03,개,믹스견,수컷,경기도 파주시,한국동물구조관리협회,37.7598955,126.7801502
2025-04-03,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회,37.7598955,126.7801502
2025-04-03,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회,37.7598955,126.7801502
2025-04-03,개,믹스견,암컷,경기도 파주시,한국동물구조관리협회,37.7598955,126.7801502
2025-04-03,개,믹스견,암컷,경기도 수원시,수원시 동물보호센터,37.2633325,127.0287472
2025-04-03,고양이,한국 고양이,미상,부산광역시 영도구,부산동물보호센터,35.0908,129.0678
2025-04-03,고양이,한국 고양이,미상,부산광역시 영도구,부산동물보호센터,35.0908,129.0678
2025-04-03,개,말티즈,수컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-03,개,믹스견,수컷,경상남도 창원시,창원유기동물보호소,35.227956,128.6818586
2025-04-03,개,믹스견,수컷,경상남도 남해군,남해군동물보호센터,34.8374437,127.8925589
2025-04-03,개,믹스견,수컷,경상남도 사천시,사천시 동물보호센터,35.003468,128.064562
2025-04-03,개,믹스견,암컷,경상남도 진주시,진주시동물보호센터,35.1803459,128.1079953
2025-04-03,개,믹스견,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-03,개,말티즈,암컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-03,개,믹스견,수컷,경상북도 경산시,경산시유기동물보호소,35.825122,128.741329
2025-04-03,개,믹스견,암컷,경상북도 경주시,경주동물사랑보호센터,35.8556705,129.2248811
2025-04-03,개,믹스견,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-03,개,믹스견,암컷,경상북도 포항시,(사)영일동물플러스,36.0189315,129.3429384
2025-04-03,개,말티즈,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,수컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,말티즈,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,말티즈,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,푸들,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,말티즈,암컷,전라남도 나주시,나주유기동물보호센터,35.0158859,126.7108313
2025-04-03,개,믹스견,암컷,전라남도 순천시,순천시유기동물보호소,34.9505457,127.4872992
2025-04-03,개,믹스견,수컷,전북특별자치도 정읍시,정읍시 동물보호소,35.5697678,126.8559787
2025-04-03,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-04-03,개,믹스견,암컷,전북특별자치도 군산시,군산유기동물보호센터,35.9679984,126.7369036
2025-04-03,개,믹스견,암컷,충청남도 서산시,서산시 동물보호센터,36.784499,126.450317
2025-04-03,개,믹스견,암컷,충청남도 공주시,공주시 동물보호센터,36.47257,127.09124
2025-04-03,개,믹스견,수컷,충청남도 공주시,공주시 동물보호센터,36.47257,127.09124
2025-04-03,개,믹스견,수컷,충청남도 공주시,공주시 동물보호센터,36.47257,127.09124
2025-04-03,개,믹스견,수컷,충청북도 음성군,금왕동물병원,36.94,127.6906
2025-04-03,개,믹스견,수컷,충청북도 음성군,금왕동물병원,36.94,127.6906
2025-04-03,개,믹스견,수컷,충청북도 제천시,제천시 동물보호센터,37.1326042,128.1913508
2025-04-03,개,비숑 프리제,암컷,충청북도 제천시,제천시 동물보호센터,37.1326042,128.1913508
2025-04-03,개,믹스견,수컷,강원특별자치도 인제군,인제군동물보호센터,38.0694,128.1706
